Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
12180	-4805.379	-4915.367	109.9884	0.7773947	1.424004	7.837641
12186	-4811.43	-4921.836	110.4058	0.7773947	1.459488	7.600155
12192	-4805.992	-4917.472	111.4792	0.7101077	1.285467	7.133884
12198	-4803.226	-4914.325	111.0995	0.7101077	1.285467	7.33783
12204	-4812.872	-4924.675	111.8026	0.8208906	1.353191	6.870576
12210	-4804.505	-4916.32	111.8141	0.7121055	1.239739	6.973209
12216	-4806.396	-4918.438	112.0417	0.8497668	1.070707	6.858181
12222	-4805.636	-4916.64	111.004	0.632339	1.210841	7.464617
12228	-4806.606	-4917.458	110.8521	0.6602585	1.415767	7.441613
12234	-4813.574	-4924.617	111.0428	0.7451921	1.227506	7.375631
12240	-4815.374	-4926.457	111.0831	0.6999452	1.227506	7.378286
12246	-4803.884	-4916.345	112.461	0.7701226	1.260749	6.583118
12252	-4806.091	-4918.694	112.603	0.8217321	1.108948	6.550671
12258	-4811.399	-4923.577	112.1785	0.7802326	1.490024	6.632951
12264	-4814.535	-4925.321	110.7858	0.7464103	1.295135	7.482285
12270	-4803.372	-4914.969	111.5979	0.7714897	1.295135	7.032752
12276	-4799.961	-4911.995	112.0339	0.8834527	1.469018	6.663766
12282	-4804.612	-4916.316	111.7033	0.8006967	1.078406	7.062956
12288	-4795.57	-4906.3	110.73	0.8246211	1.335972	7.452548
12294	-4800.597	-4911.243	110.6468	0.7608604	1.261295	7.564055
12300	-4799.256	-4910.387	111.1302	0.6477336	1.491725	7.268455
12306	-4799.462	-4909.797	110.3348	0.6626513	1.375458	7.733959
12312	-4801.793	-4914.155	112.3628	0.756825	1.216247	6.663868
12318	-4798.911	-4911.05	112.1395	0.8915851	1.322321	6.663868
12324	-4805.799	-4917.679	111.8795	0.8449593	1.426277	6.785386
12330	-4807.341	-4919.72	112.379	0.8085708	1.435249	6.531334
12336	-4812.309	-4924.056	111.747	0.7615876	1.273977	6.96721
12342	-4804.966	-4916.941	111.9754	0.7499835	1.033032	6.96721
12348	-4798.154	-4909.039	110.8847	0.7986973	1.096879	7.494231
12354	-4796.441	-4907.748	111.3074	0.8020453	1.2533	7.191269
12360	-4801.382	-4912.169	110.7863	0.6522255	1.227245	7.562999
12366	-4814.346	-4925.819	111.4734	0.8391236	1.205078	7.104257
12372	-4812.888	-4925.134	112.2458	0.7316437	1.457976	6.635753
12378	-4816.585	-4928.294	111.7094	0.6992639	1.360863	6.983062
12384	-4813.978	-4924.466	110.4876	0.7022245	1.38057	7.628935
12390	-4813.709	-4925.036	111.3267	0.6886113	1.219329	7.257353
12396	-4811.888	-4924.173	112.2851	0.685173	1.080122	6.810822
12402	-4809.915	-4921.925	112.0097	0.7490184	1.161834	6.884518
12408	-4801.592	-4913.88	112.2877	0.7546643	1.133955	6.744985
12414	-4803.08	-4914.734	111.6545	0.6666254	1.234747	7.085908
12420	-4803.309	-4914.725	111.4156	0.8545586	1.464372	7.014769
12426	-4808.189	-4920.305	112.1163	0.8062765	1.387255	6.694645
12432	-4801.695	-4913.356	111.6614	0.6829854	1.51568	6.954404
12438	-4805.905	-4915.568	109.6633	0.645059	1.329827	8.121072
12444	-4805.56	-4917.197	111.6368	0.7075405	1.010429	7.184213
12450	-4812.889	-4924.707	111.8179	0.7546094	1.010429	7.061535
12456	-4801.798	-4914.421	112.6232	0.6650255	1.552837	6.429823
12462	-4792.206	-4904.383	112.1767	0.7294629	1.191136	6.790989
12468	-4802.061	-4913.588	111.5267	0.7999285	1.235598	7.082582
12474	-4799.476	-4911.728	112.2518	0.7968753	1.235598	6.693275
12480	-4801.749	-4913.907	112.158	0.6783401	1.235598	6.807933
12486	-4804.401	-4915.082	110.681	0.7562807	1.230345	7.562232
12492	-4819.853	-4931.749	111.8953	0.8390501	1.104214	6.925903
12498	-4818.307	-4929.962	111.6545	0.72567	1.284735	7.031546
12504	-4807.5	-4919.519	112.0189	0.7738236	1.277377	6.812509
12510	-4815.401	-4926.161	110.7604	0.7130818	1.144038	7.58347
12516	-4808.576	-4920.532	111.9564	0.7186308	1.278062	6.875682
12522	-4804.029	-4913.813	109.784	0.7133145	1.165126	8.094733
12528	-4807.418	-4918.455	111.037	0.775409	1.545466	7.228959
12534	-4803.586	-4914.637	111.0507	0.7721779	1.279154	7.333536
12540	-4801.605	-4912.866	111.2613	0.7167238	1.102369	7.333536
12546	-4802.411	-4914.496	112.085	0.7485319	1.463385	6.711344
12552	-4806.446	-4917.739	111.2925	0.6591211	1.603431	7.132101
12558	-4812.694	-4925.51	112.8157	0.7446905	1.283289	6.394566
12564	-4800.884	-4913.25	112.366	0.7233408	1.307483	6.638891
12570	-4801.13	-4913.213	112.0837	0.6778378	1.204694	6.862653
12576	-4799.227	-4910.685	111.4583	0.6681575	1.204694	7.204458
12582	-4792.894	-4905.092	112.198	0.7033863	1.193858	6.792293
12588	-4803.029	-4915.061	112.0315	0.7715731	1.310343	6.792293
12594	-4801.842	-4913.551	111.7092	0.7695528	1.276788	6.982021
12600	-4806.651	-4917.689	111.0375	0.7108966	1.263807	7.380375
12606	-4811.098	-4923.653	112.5553	0.7979788	1.361955	6.472313
12612	-4809.999	-4920.449	110.4504	0.6990658	1.194692	7.732734
12618	-4810.646	-4922.76	112.1133	0.8185815	1.194692	6.77544
12624	-4809.382	-4921.417	112.0357	0.7717383	1.343615	6.77544
12630	-4810.366	-4921.94	111.574	0.8710847	1.385652	6.952946
12636	-4807.49	-4917.204	109.7141	0.7471527	1.448312	7.990358
12642	-4807.804	-4919.447	111.6432	0.7810566	1.116984	7.086522
12648	-4803.132	-4914.509	111.3765	0.8200734	1.386122	7.086522
12654	-4810.4	-4922.228	111.828	0.7992604	1.139456	6.966199
12660	-4799.869	-4912.215	112.3459	0.8005628	1.181751	6.665621
12666	-4808.364	-4921.56	113.1956	0.7796535	1.298676	6.162302
12672	-4805.115	-4915.172	110.0573	0.6012039	1.38082	7.912749
12678	-4814.282	-4925.089	110.8072	0.6535985	1.295989	7.520186
12684	-4810.385	-4920.796	110.4107	0.7180082	1.122263	7.778476
12690	-4799.908	-4911.323	111.4155	0.6280491	1.356555	7.181321
12696	-4796.06	-4907.139	111.0792	0.6550053	1.360321	7.345812
12702	-4802.702	-4913.747	111.0449	0.6733113	1.412204	7.332679
12708	-4800.605	-4912.803	112.1977	0.768902	1.07402	6.815918
12714	-4795.594	-4908.56	112.9666	0.7957302	1.424491	6.223948
12720	-4805.747	-4918.591	112.8446	0.8289204	1.108365	6.416165
12726	-4801.613	-4915.129	113.5155	0.8341421	1.05678	6.075122
12732	-4813.843	-4926.031	112.1888	0.7562906	1.23828	6.748021
12738	-4808.207	-4919.776	111.5691	0.638995	1.283593	7.124624
12744	-4810.349	-4922.234	111.8851	0.6667174	1.303686	6.930718
12750	-4806.662	-4919.11	112.4481	0.7649754	1.126559	6.656428
12756	-4814.831	-4926.877	112.0454	0.8386562	1.511427	6.664857
12762	-4815.494	-4927.689	112.1953	0.775397	1.511427	6.617971
12768	-4810.248	-4922.578	112.3295	0.7952	1.094682	6.720088
12774	-4819.858	-4931.076	111.2173	0.7794624	1.184933	7.283399
12780	-4810.26	-4921.359	111.0995	0.7377356	1.397566	7.274851
12786	-4812.897	-4924.741	111.844	0.7162904	1.141592	7.001219
12792	-4805.889	-4916.379	110.4905	0.7436123	1.272099	7.652088
12798	-4812.586	-4923.158	110.5719	0.794686	1.120575	7.652088
12804	-4806.462	-4916.632	110.1696	0.8031095	1.616819	7.652088
12810	-4824.71	-4935.632	110.9215	0.5816233	1.20407	7.539095
12816	-4812.46	-4923.051	110.5904	0.761316	1.388268	7.539095
12822	-4804.142	-4913.72	109.5778	0.6212788	1.316503	8.185033
12828	-4806.032	-4916.649	110.6168	0.7318336	1.362294	7.551642
12834	-4808.738	-4919.378	110.6405	0.7431082	1.318564	7.551642
12840	-4826.683	-4936.389	109.7063	0.6906292	1.052917	8.203479
12846	-4817.857	-4928.633	110.7767	0.7355571	1.330814	7.477432
12852	-4802.721	-4913.726	111.0046	0.7396844	1.39235	7.326938
12858	-4812.419	-4924.211	111.7923	0.7109816	1.315074	6.951876
12864	-4813.456	-4925.073	111.6176	0.7893438	1.287504	7.015901
12870	-4813.512	-4926.124	112.6121	0.7457005	1.184475	6.550031
12876	-4804.649	-4915.028	110.3781	0.7022229	1.147348	7.792109
12882	-4806.54	-4917.038	110.4988	0.8147642	1.319616	7.588687
12888	-4803.934	-4915.965	112.0316	0.7115966	1.10578	6.920379
12894	-4807.065	-4919.224	112.159	0.8341003	1.323167	6.68401
12900	-4812.074	-4923.104	111.0301	0.7552869	1.306878	7.341391
12906	-4812.297	-4923.387	111.0894	0.6600857	1.351526	7.341391
12912	-4800.927	-4911.698	110.7702	0.7257984	1.343296	7.480816
12918	-4795.681	-4906.408	110.7262	0.8108495	1.292633	7.480816
12924	-4798.804	-4910.644	111.8405	0.7688002	1.206993	6.943602
12930	-4804.898	-4915.591	110.6929	0.7073764	1.31108	7.54599
12936	-4799.849	-4911.847	111.9982	0.7627387	1.31108	6.814696
12942	-4802.064	-4914.366	112.3022	0.7416303	1.31108	6.661897
12948	-4803.327	-4914.506	111.1783	0.7375654	1.31108	7.269553
12954	-4807.669	-4918.952	111.2829	0.6685027	1.267953	7.269553
12960	-4806.029	-4916.594	110.5643	0.6743025	1.296831	7.638751
12966	-4814.201	-4926.143	111.9428	0.7672909	1.354927	6.823087
12972	-4815.447	-4926.957	111.5095	0.707152	1.020064	7.2477
12978	-4811.616	-4923.478	111.8614	0.6939298	1.033734	7.058426
12984	-4808.294	-4919.257	110.9623	0.7949157	1.404582	7.314891
12990	-4810.083	-4921.044	110.9606	0.7717433	1.353975	7.34952
12996	-4811.715	-4921.986	110.271	0.7382245	1.270783	7.772938
13002	-4816.886	-4927.104	110.2181	0.648727	1.450465	7.772938
13008	-4808.656	-4919.817	111.1609	0.6987729	1.277869	7.314357
13014	-4817.172	-4929.063	111.891	0.7170859	1.190799	6.951856
13020	-4814.241	-4926.241	111.9999	0.6418484	1.152938	6.951856
13026	-4811.796	-4922.869	111.0721	0.6391623	1.351715	7.361783
13032	-4806.101	-4917.752	111.6504	0.6679036	1.276624	7.068489
13038	-4801.072	-4913.341	112.2688	0.8389647	1.275534	6.643181
13044	-4804.116	-4913.688	109.5726	0.6763417	1.220839	8.201055
13050	-4809.882	-4920.057	110.1744	0.6295165	1.574618	7.758132
13056	-4808.506	-4920.495	111.9889	0.8450926	1.498586	6.696955
13062	-4801.705	-4912.665	110.9605	0.7672847	1.461888	7.307297
13068	-4811.106	-4921.508	110.4023	0.576046	1.176308	7.832757
13074	-4803.085	-4915.159	112.0743	0.7575335	1.547568	6.678918
13080	-4803.068	-4915.036	111.9688	0.6943403	1.564942	6.763353
13086	-4794.476	-4905.946	111.4703	0.7690659	1.357215	7.075765
13092	-4795.23	-4907.563	112.333	0.7659356	1.307493	6.633672
13098	-4801.093	-4911.797	110.7034	0.6834376	1.590525	7.440195
13104	-4804.378	-4915.36	110.9818	0.7135824	1.3192	7.384336
13110	-4812.406	-4923.245	110.8383	0.5946645	1.3192	7.524954
13116	-4806.122	-4916.637	110.5157	0.6384793	1.278453	7.692066
13122	-4802.464	-4913.918	111.4542	0.6413175	1.364455	7.150003
13128	-4794.243	-4903.32	109.077	0.7343275	1.23717	8.426391
13134	-4795.593	-4906.32	110.7269	0.7804887	1.21458	7.531934
13140	-4793.861	-4905.717	111.8557	0.7692775	1.254747	6.913189
13146	-4810.603	-4923.009	112.406	0.852048	1.159679	6.615898
13152	-4808.162	-4920.856	112.6942	0.8010877	1.306254	6.419637
13158	-4810.477	-4922.26	111.7828	0.7954048	1.274802	6.929346
13164	-4805.818	-4917.134	111.3157	0.6317345	1.234531	7.286813
13170	-4817.536	-4929.166	111.6305	0.926801	1.300068	6.929346
13176	-4804.633	-4915.953	111.3196	0.7221195	1.300068	7.206794
13182	-4795.484	-4907.041	111.5561	0.6905075	1.187291	7.14808
13188	-4804.855	-4916.378	111.5235	0.7307598	1.178634	7.14808
13194	-4809.251	-4921.843	112.5923	0.7042153	1.35923	6.504236
13200	-4810.642	-4922.12	111.4779	0.7985675	1.333145	7.066112
13206	-4806.201	-4916.749	110.5478	0.6772965	1.181921	7.698245
13212	-4815.34	-4926.18	110.84	0.9481335	1.105509	7.43379
13218	-4803.281	-4913.915	110.6333	0.7143622	1.282147	7.586897
13224	-4796.945	-4907.275	110.3296	0.7177289	1.189727	7.78962
13230	-4806.63	-4919.183	112.5523	0.8084845	1.161825	6.559276
13236	-4797.14	-4908.502	111.3618	0.6797562	1.176785	7.263232
13242	-4799.484	-4909.778	110.2939	0.7424293	1.310358	7.741028
13248	-4802.291	-4913.105	110.8132	0.6486791	1.222083	7.552891
13254	-4800.867	-4912.708	111.8412	0.7726819	1.266938	6.91366
13260	-4803.875	-4915.477	111.6024	0.7566703	1.186798	7.087838
13266	-4807.519	-4919.501	111.9822	0.7280183	1.203336	6.890947
13272	-4796.888	-4908.787	111.8993	0.7408587	1.263312	6.901127
13278	-4802.651	-4913.336	110.6855	0.8004571	1.281077	7.513301
13284	-4803.207	-4913.892	110.6849	0.7564446	1.335746	7.513301
13290	-4798.922	-4909.786	110.8644	0.7590614	1.229543	7.46288
13296	-4802.833	-4913.747	110.9136	0.859657	1.086941	7.451046
13302	-4815.936	-4927.456	111.5207	0.7431103	1.23521	7.11654
13308	-4814.456	-4926.205	111.7495	0.6180506	1.218891	7.06827
13314	-4809.408	-4921.514	112.1055	0.8022704	1.227882	6.772919
13320	-4816.222	-4928.33	112.1083	0.8476293	1.330144	6.701059
13326	-4800.706	-4911.332	110.6258	0.7666239	1.247851	7.578312
13332	-4808.909	-4919.72	110.8111	0.7666239	1.180565	7.510185
13338	-4811.384	-4922.898	111.5137	0.7545542	1.180565	7.139634
13344	-4800.741	-4912.453	111.7121	0.8030054	1.265158	6.967655
13350	-4802.896	-4913.983	111.0869	0.8076537	1.227005	7.318659
13356	-4805.214	-4915.885	110.6705	0.7651087	1.150668	7.60051
13362	-4813.214	-4923.443	110.2294	0.7253482	1.150668	7.857577
13368	-4810.068	-4921.923	111.8549	0.7489278	1.170656	6.963748
13374	-4808.216	-4919.978	111.7622	0.7711273	1.291647	6.946014
13380	-4808.731	-4918.008	109.2777	0.810695	1.212306	8.290421
13386	-4814.398	-4923.711	109.3137	0.73583	1.257811	8.290421
13392	-4815.924	-4926.436	110.5121	0.6877589	1.266453	7.672938
13398	-4839.914	-4951.288	111.3739	0.7018838	1.067069	7.298903
13404	-4823.011	-4933.761	110.75	0.732706	1.190357	7.556451
13410	-4813.05	-4925.322	112.272	0.7873749	1.183807	6.711753
13416	-4807.439	-4918.379	110.9408	0.7873749	1.155293	7.441631
13422	-4820.784	-4932.042	111.2585	0.729863	1.055682	7.351655
13428	-4818.258	-4929.949	111.6913	0.735708	1.210515	7.040129
13434	-4821.664	-4931.263	109.5989	0.6410548	1.254727	8.190456
13440	-4823.193	-4932.081	108.888	0.6856652	1.315195	8.518236
13446	-4824.005	-4934.732	110.7272	0.745101	1.402069	7.46873
13452	-4814.642	-4926.022	111.3794	0.6707438	1.198529	7.248354
13458	-4803.534	-4914.409	110.8751	0.7772969	1.45425	7.350818
13464	-4808.612	-4919.641	111.0288	0.7901375	1.245474	7.350818
13470	-4804.247	-4917.518	113.2711	0.7201921	1.31729	6.145292
13476	-4802.633	-4913.577	110.944	0.6169698	1.31729	7.457179
13482	-4804.458	-4914.734	110.276	0.7409681	1.094592	7.851821
13488	-4813.542	-4924.648	111.1056	0.7857178	1.503375	7.202983
13494	-4807.259	-4918.524	111.265	0.6939675	1.413207	7.202983
13500	-4804.204	-4915.572	111.3674	0.7918141	1.207922	7.185396
13506	-4805.943	-4918.317	112.374	0.8390728	1.261378	6.592599
13512	-4819.63	-4929.72	110.0901	0.7446383	1.509942	7.766506
13518	-4812.057	-4923.511	111.4544	0.7113989	1.21679	7.177707
13524	-4805.993	-4917.517	111.5237	0.6090532	1.279037	7.167177
13530	-4806.94	-4919.181	112.2418	0.6815453	1.305352	6.729559
13536	-4806.121	-4918.173	112.0522	0.7688326	1.398589	6.744716
13542	-4819.32	-4929.115	109.7946	0.8215926	1.279318	7.979001
13548	-4821.507	-4932.098	110.5907	0.7768748	1.252529	7.589497
13554	-4816.88	-4928.981	112.1006	0.8571636	1.276798	6.723667
13560	-4807.097	-4918.878	111.7812	0.8620025	1.236024	6.911924
13566	-4812.153	-4923.819	111.666	0.7061043	1.458963	6.962021
13572	-4819.465	-4928.73	109.2654	0.7061043	1.503897	8.229315
13578	-4807.677	-4919.807	112.13	0.8685765	1.341038	6.673284
13584	-4804.331	-4916.818	112.4868	0.800034	1.397552	6.493249
13590	-4807.89	-4917.997	110.1071	0.7103747	1.319537	7.85394
13596	-4803.762	-4914.583	110.8209	0.8285682	1.244437	7.442146
13602	-4814.605	-4924.207	109.6018	0.7162464	1.269292	8.142344
13608	-4810.89	-4920.615	109.725	0.6399477	1.359706	8.078198
13614	-4810.217	-4921.693	111.4761	0.6956862	1.150713	7.205753
13620	-4818.239	-4931.019	112.7803	0.9211142	1.433741	6.253195
13626	-4811.738	-4922.698	110.9601	0.824144	1.290609	7.349191
13632	-4815.099	-4926.602	111.5031	0.6670719	1.059083	7.252305
13638	-4807.009	-4917.769	110.7604	0.7742284	1.351353	7.456638
13644	-4803.625	-4914.904	111.2793	0.764088	1.039345	7.33057
13650	-4811.246	-4922.516	111.2699	0.7734921	1.039345	7.33057
13656	-4805.578	-4917.952	112.3745	0.7734921	1.335033	6.59512
13662	-4792.968	-4904.801	111.833	0.7067465	1.323675	6.928476
13668	-4802.959	-4914.646	111.6872	0.7937821	1.470486	6.898744
13674	-4802.144	-4914.119	111.9745	0.816096	1.411089	6.755967
13680	-4806.864	-4918.57	111.7058	0.8231575	1.209706	6.985608
13686	-4812.515	-4924.099	111.5843	0.7180319	1.209706	7.107575
13692	-4814.096	-4924.593	110.4971	0.6763505	1.382845	7.636735
13698	-4813.493	-4925.486	111.9935	0.8278994	1.06081	6.901028
13704	-4811.459	-4923.396	111.9369	0.7540918	1.337534	6.840884
13710	-4810.233	-4921.225	110.9921	0.7529115	1.259346	7.384178
13716	-4815.862	-4927.374	111.5125	0.9586504	1.443931	6.914754
13722	-4809.981	-4921.644	111.6629	0.8634218	1.371266	6.915238
13728	-4811.356	-4922.322	110.966	0.6423462	1.466663	7.369459
13734	-4811.333	-4922.574	111.2417	0.6710452	1.324038	7.265569
13740	-4807.551	-4919.091	111.54	0.8707362	1.572749	6.896545
13746	-4810.292	-4921.384	111.0918	0.8034373	1.43404	7.228693
13752	-4799.718	-4910.356	110.6384	0.8332413	1.521235	7.42125
13758	-4801.701	-4912.59	110.8882	0.6822667	1.415316	7.410631
13764	-4814.612	-4924.994	110.3822	0.6781264	1.341343	7.7148
13770	-4818.676	-4927.469	108.7928	0.7214387	1.27965	8.565301
13776	-4808.832	-4918.682	109.8501	0.7605807	1.426638	7.91938
13782	-4816.069	-4927.66	111.5912	0.7404477	1.41084	7.003514
13788	-4816.995	-4927.659	110.6648	0.755217	1.461364	7.472588
13794	-4801.086	-4911.92	110.8347	0.7394046	1.187646	7.508784
13800	-4800.511	-4911.67	111.1592	0.7394046	1.364759	7.255699
13806	-4799.921	-4911.193	111.2726	0.7460762	1.399687	7.176535
13812	-4796.057	-4908.101	112.044	0.8321297	1.484287	6.679889
13818	-4810.111	-4920.337	110.226	0.6875701	1.307913	7.807688
13824	-4792.758	-4903.27	110.5125	0.715666	1.415006	7.594135
13830	-4794.709	-4905.093	110.3846	0.6607968	1.36072	7.714544
13836	-4806.624	-4919.179	112.5555	0.859994	1.166159	6.527588
13842	-4793.934	-4905.462	111.5284	0.676389	1.205481	7.161997
13848	-4806.638	-4917.514	110.8752	0.6792938	1.497794	7.385985
13854	-4801.79	-4912.776	110.9856	0.6683727	1.367147	7.385985
13860	-4799.455	-4910.622	111.1669	0.5959507	1.234294	7.385985
13866	-4801.945	-4913.993	112.0475	0.7313661	1.234294	6.839536
13872	-4811.037	-4921.339	110.3025	0.7730702	1.234294	7.753912
13878	-4820.735	-4932.958	112.2227	0.535735	1.249376	6.843631
13884	-4819.272	-4930.974	111.7023	0.7821939	1.363065	6.941254
13890	-4806.621	-4917.712	111.0909	0.692142	1.420094	7.294617
13896	-4802.266	-4914.356	112.0897	0.7556698	1.302259	6.773036
13902	-4806.256	-4917.935	111.6788	0.7567099	1.124442	7.076782
13908	-4794.348	-4905.301	110.9533	0.6746559	1.343433	7.409987
13914	-4798.716	-4910.79	112.0735	0.6610798	1.343433	6.814855
13920	-4798.467	-4910.775	112.3083	0.7565298	1.464941	6.585659
13926	-4804.083	-4914.218	110.1344	0.763388	1.252356	7.840727
13932	-4802.174	-4914.575	112.401	0.8365999	1.332601	6.547674
13938	-4796.218	-4906.872	110.6538	0.7528175	1.321029	7.538262
13944	-4799.743	-4909.947	110.2037	0.8403536	1.15457	7.808027
13950	-4801.27	-4912.798	111.5277	0.7772773	1.327365	7.053304
13956	-4813.698	-4924.566	110.868	0.6746552	1.19007	7.524492
13962	-4802.922	-4914.691	111.7689	0.7882502	1.327266	6.91749
13968	-4797.332	-4908.625	111.293	0.7337553	1.249893	7.237226
13974	-4795.724	-4906.993	111.2693	0.7851757	1.217413	7.237226
13980	-4797.118	-4908.96	111.8421	0.7366917	1.285194	6.924368
13986	-4801.573	-4912.303	110.7299	0.63765	1.310719	7.563679
13992	-4800.328	-4911.117	110.7883	0.6629344	1.210947	7.563679
13998	-4808.32	-4920.02	111.6999	0.7798853	1.133693	7.04843
14004	-4804.167	-4916.963	112.7956	0.8353637	1.225477	6.382693
14010	-4804.265	-4916.613	112.3474	0.7785423	1.212601	6.662157
14016	-4803.996	-4916.924	112.9282	0.7662733	1.226567	6.347719
14022	-4802.609	-4914.038	111.4292	0.7270051	1.226567	7.178328
14028	-4807.829	-4920.825	112.9953	0.7676599	1.226567	6.310525
14034	-4805.59	-4917.104	111.5142	0.6478524	1.3616	7.115457
14040	-4810.54	-4923.035	112.4957	0.7748813	1.115479	6.630809
14046	-4804.936	-4916.316	111.3807	0.814068	1.235858	7.153374
14052	-4801.156	-4912.506	111.35	0.7672388	1.329435	7.153374
14058	-4810.395	-4921.63	111.2345	0.7385086	1.329435	7.230852
14064	-4808.58	-4920.689	112.1093	0.7423048	1.299142	6.771039
14070	-4816.051	-4927.966	111.915	0.7293078	1.169328	6.942547
14076	-4815.707	-4927.724	112.0171	0.7761057	1.204213	6.845756
14082	-4805.193	-4916.054	110.8609	0.7480341	1.361013	7.412705
14088	-4795.172	-4908.121	112.9487	0.7670321	1.353099	6.279481
14094	-4804.431	-4914.563	110.1317	0.7333035	1.332137	7.823124
14100	-4808.245	-4916.969	108.7238	0.6901371	1.293959	8.61225
14106	-4801.863	-4911.137	109.2732	0.7095852	1.491963	8.22794
14112	-4807.562	-4917.023	109.461	0.7649409	1.189107	8.22794
14118	-4798.714	-4909.494	110.7791	0.7649409	1.441211	7.414215
14124	-4797.255	-4908.697	111.4424	0.7991159	1.474782	7.026022
14130	-4803.648	-4913.84	110.1919	0.7372823	1.503744	7.718474
14136	-4809.812	-4921.183	111.3711	0.7439721	1.303752	7.165735
14142	-4809.488	-4921.249	111.7608	0.8881796	1.274496	6.891296
14148	-4810.844	-4924.068	113.2248	0.814519	1.279478	6.136064
14154	-4806.582	-4918.24	111.658	0.8199451	1.266727	6.986971
14160	-4807.459	-4917.311	109.8525	0.6853107	1.311161	8.006853
14166	-4810.247	-4921.172	110.9251	0.8275404	1.281938	7.369997
14172	-4808.676	-4918.144	109.4681	0.7813542	1.244778	8.189895
14178	-4808.525	-4918.669	110.1443	0.7227546	1.197526	7.882254
